CountryCode,SeriesCode,Year,DESCRIPTION
"VEN","IT.NET.USER.ZS","YR2002","Source and notes: Comisión Nacional de Telecomunicaciones (CONATEL).,"
"VEN","IT.NET.USER.ZS","YR2003","Source and notes: Comisión Nacional de Telecomunicaciones (CONATEL).,"
"VEN","IT.NET.USER.ZS","YR2004","Source and notes: Comisión Nacional de Telecomunicaciones (CONATEL).,"
"VEN","IT.NET.USER.ZS","YR2005","Source and notes: Comisión Nacional de Telecomunicaciones (CONATEL).,"
"VEN","IT.NET.USER.ZS","YR2006","Source and notes: Comisión Nacional de Telecomunicaciones (CONATEL).,"
"VEN","IT.NET.USER.ZS","YR2007","Source and notes: Comisión Nacional de Telecomunicaciones CONATEL,"
"VEN","IT.NET.USER.ZS","YR2008","Source and notes: Comisión Nacional de Telecomunicaciones CONATEL,"
"VEN","IT.NET.USER.ZS","YR2009","Source and notes: Comisión Nacional de Telecomunicaciones CONATEL, Country estimate."
"VEN","IT.NET.USER.ZS","YR2010","Source and notes: Comisión Nacional de Telecomunicaciones, Country estimate."
"VEN","IT.NET.USER.ZS","YR2011","Source and notes: Comisión Nacional de Telecomunicaciones, Preliminary. Country estimate."
"VEN","IT.NET.USER.ZS","YR2012","Source and notes: Instituto Nacional de Estadística,"
"VEN","IT.NET.USER.ZS","YR2013","Source and notes: ITU estimate.,"
"VEN","IT.NET.USER.ZS","YR2014","Source and notes: ITU estimate.,"
"VEN","IT.NET.USER.ZS","YR2015","Source and notes: ITU estimate.,"
"VEN","IT.NET.USER.ZS","YR2016","Source and notes: ITU estimate.,"
"VEN","IT.NET.USER.ZS","YR2017","Source and notes: ITU estimate.,"
"VEN","SE.PRM.CMPT.ZS","YR1999","UIS Estimation"
"VEN","SE.PRM.CMPT.ZS","YR2001","UIS Estimation"
"VEN","SE.XPD.TOTL.GB.ZS","YR1981","Should be treated as NIL"
"VEN","SE.XPD.TOTL.GB.ZS","YR1982","Should be treated as NIL"
"VEN","SE.XPD.TOTL.GB.ZS","YR1983","Should be treated as NIL"
"VEN","SE.XPD.TOTL.GB.ZS","YR1984","Should be treated as NIL"
"VEN","SE.XPD.TOTL.GB.ZS","YR1987","Should be treated as NIL"
"VEN","SE.XPD.TOTL.GB.ZS","YR1988","Should be treated as NIL"
"VEN","SE.XPD.TOTL.GB.ZS","YR1990","Should be treated as NIL"
"VEN","SE.XPD.TOTL.GB.ZS","YR1992","Should be treated as NIL"
"VEN","SE.XPD.TOTL.GB.ZS","YR1993","Should be treated as NIL"
"VEN","SE.XPD.TOTL.GB.ZS","YR1994","Should be treated as NIL"
"VEN","SH.DYN.MORT","YR1960","Uncertainty bound is 70.8 - 91.3"
"VEN","SH.DYN.MORT","YR1961","Uncertainty bound is 68.8 - 87.7"
"VEN","SH.DYN.MORT","YR1962","Uncertainty bound is 67 - 84.6"
"VEN","SH.DYN.MORT","YR1963","Uncertainty bound is 65.3 - 82.3"
"VEN","SH.DYN.MORT","YR1964","Uncertainty bound is 63.6 - 80.3"
"VEN","SH.DYN.MORT","YR1965","Uncertainty bound is 62.2 - 78.6"
"VEN","SH.DYN.MORT","YR1966","Uncertainty bound is 60.9 - 77.1"
"VEN","SH.DYN.MORT","YR1967","Uncertainty bound is 59.7 - 75.3"
"VEN","SH.DYN.MORT","YR1968","Uncertainty bound is 58.7 - 73.6"
"VEN","SH.DYN.MORT","YR1969","Uncertainty bound is 57.5 - 71.6"
"VEN","SH.DYN.MORT","YR1970","Uncertainty bound is 56.2 - 69.7"
"VEN","SH.DYN.MORT","YR1971","Uncertainty bound is 54.8 - 67.5"
"VEN","SH.DYN.MORT","YR1972","Uncertainty bound is 53.2 - 65.4"
"VEN","SH.DYN.MORT","YR1973","Uncertainty bound is 51.5 - 63.5"
"VEN","SH.DYN.MORT","YR1974","Uncertainty bound is 49.9 - 61.6"
"VEN","SH.DYN.MORT","YR1975","Uncertainty bound is 48.3 - 59.6"
"VEN","SH.DYN.MORT","YR1976","Uncertainty bound is 46.6 - 57.7"
"VEN","SH.DYN.MORT","YR1977","Uncertainty bound is 45 - 55.5"
"VEN","SH.DYN.MORT","YR1978","Uncertainty bound is 43.4 - 53.2"
"VEN","SH.DYN.MORT","YR1979","Uncertainty bound is 41.8 - 50.9"
"VEN","SH.DYN.MORT","YR1980","Uncertainty bound is 40.2 - 48.7"
"VEN","SH.DYN.MORT","YR1981","Uncertainty bound is 38.7 - 46.6"
"VEN","SH.DYN.MORT","YR1982","Uncertainty bound is 37.2 - 44.6"
"VEN","SH.DYN.MORT","YR1983","Uncertainty bound is 35.8 - 42.7"
"VEN","SH.DYN.MORT","YR1984","Uncertainty bound is 34.6 - 41"
"VEN","SH.DYN.MORT","YR1985","Uncertainty bound is 33.5 - 39.2"
"VEN","SH.DYN.MORT","YR1986","Uncertainty bound is 32.6 - 37.5"
"VEN","SH.DYN.MORT","YR1987","Uncertainty bound is 31.6 - 35.7"
"VEN","SH.DYN.MORT","YR1988","Uncertainty bound is 30.6 - 33.9"
"VEN","SH.DYN.MORT","YR1989","Uncertainty bound is 29.7 - 32"
"VEN","SH.DYN.MORT","YR1990","Uncertainty bound is 28.8 - 30.4"
"VEN","SH.DYN.MORT","YR1991","Uncertainty bound is 28 - 29.2"
"VEN","SH.DYN.MORT","YR1992","Uncertainty bound is 27.3 - 28.4"
"VEN","SH.DYN.MORT","YR1993","Uncertainty bound is 26.8 - 27.8"
"VEN","SH.DYN.MORT","YR1994","Uncertainty bound is 26.3 - 27.3"
"VEN","SH.DYN.MORT","YR1995","Uncertainty bound is 25.7 - 26.8"
"VEN","SH.DYN.MORT","YR1996","Uncertainty bound is 25 - 25.9"
"VEN","SH.DYN.MORT","YR1997","Uncertainty bound is 24 - 24.9"
"VEN","SH.DYN.MORT","YR1998","Uncertainty bound is 22.9 - 23.8"
"VEN","SH.DYN.MORT","YR1999","Uncertainty bound is 22 - 22.8"
"VEN","SH.DYN.MORT","YR2000","Uncertainty bound is 21.1 - 21.9"
"VEN","SH.DYN.MORT","YR2001","Uncertainty bound is 20.5 - 21.3"
"VEN","SH.DYN.MORT","YR2002","Uncertainty bound is 20 - 20.7"
"VEN","SH.DYN.MORT","YR2003","Uncertainty bound is 19.4 - 20.2"
"VEN","SH.DYN.MORT","YR2004","Uncertainty bound is 18.8 - 19.5"
"VEN","SH.DYN.MORT","YR2005","Uncertainty bound is 18.1 - 18.8"
"VEN","SH.DYN.MORT","YR2006","Uncertainty bound is 17.6 - 18.2"
"VEN","SH.DYN.MORT","YR2007","Uncertainty bound is 17.1 - 17.8"
"VEN","SH.DYN.MORT","YR2008","Uncertainty bound is 16.8 - 17.5"
"VEN","SH.DYN.MORT","YR2009","Uncertainty bound is 16.8 - 17.4"
"VEN","SH.DYN.MORT","YR2010","Uncertainty bound is 16.9 - 17.5"
"VEN","SH.DYN.MORT","YR2011","Uncertainty bound is 17 - 17.7"
"VEN","SH.DYN.MORT","YR2012","Uncertainty bound is 17.2 - 18"
"VEN","SH.DYN.MORT","YR2013","Uncertainty bound is 17.5 - 18.3"
"VEN","SH.DYN.MORT","YR2014","Uncertainty bound is 17.7 - 18.9"
"VEN","SH.DYN.MORT","YR2015","Uncertainty bound is 18.2 - 20.2"
"VEN","SH.DYN.MORT","YR2016","Uncertainty bound is 22.4 - 26.3"
"VEN","SH.DYN.MORT","YR2017","Uncertainty bound is 21.6 - 27.3"
"VEN","SH.DYN.MORT","YR2018","Uncertainty bound is 20.7 - 28.4"
"VEN","SH.DYN.MORT","YR2019","Uncertainty bound is 19.8 - 29.7"
"VEN","SH.DYN.MORT","YR2020","Uncertainty bound is 18.8 - 31.2"
"VEN","SH.DYN.MORT","YR2021","Uncertainty bound is 17.9 - 32.8"
"VEN","SH.DYN.MORT","YR2022","Uncertainty bound is 17 - 34.6"
"VEN","SH.DYN.MORT","YR2023","Uncertainty bound is 16 - 36.6"
"VEN","SH.DYN.MORT","YR2024","Uncertainty bound is 15.1 - 38.8"
"VEN","SH.STA.OWAD.ZS","YR1990","Plausible bound is 41.42 - 51.75."
"VEN","SH.STA.OWAD.ZS","YR1991","Plausible bound is 42.65 - 52.36."
"VEN","SH.STA.OWAD.ZS","YR1992","Plausible bound is 43.89 - 53.05."
"VEN","SH.STA.OWAD.ZS","YR1993","Plausible bound is 45.03 - 53.75."
"VEN","SH.STA.OWAD.ZS","YR1994","Plausible bound is 46.14 - 54.39."
"VEN","SH.STA.OWAD.ZS","YR1995","Plausible bound is 47.18 - 54.98."
"VEN","SH.STA.OWAD.ZS","YR1996","Plausible bound is 48.17 - 55.56."
"VEN","SH.STA.OWAD.ZS","YR1997","Plausible bound is 49.19 - 56.14."
"VEN","SH.STA.OWAD.ZS","YR1998","Plausible bound is 50.11 - 56.68."
"VEN","SH.STA.OWAD.ZS","YR1999","Plausible bound is 50.98 - 57.13."
"VEN","SH.STA.OWAD.ZS","YR2000","Plausible bound is 51.71 - 57.62."
"VEN","SH.STA.OWAD.ZS","YR2001","Plausible bound is 52.41 - 57.97."
"VEN","SH.STA.OWAD.ZS","YR2002","Plausible bound is 52.96 - 58.3."
"VEN","SH.STA.OWAD.ZS","YR2003","Plausible bound is 53.41 - 58.56."
"VEN","SH.STA.OWAD.ZS","YR2004","Plausible bound is 53.82 - 58.73."
"VEN","SH.STA.OWAD.ZS","YR2005","Plausible bound is 54.18 - 58.91."
"VEN","SH.STA.OWAD.ZS","YR2006","Plausible bound is 54.49 - 59.02."
"VEN","SH.STA.OWAD.ZS","YR2007","Plausible bound is 54.76 - 59.08."
"VEN","SH.STA.OWAD.ZS","YR2008","Plausible bound is 54.97 - 59.07."
"VEN","SH.STA.OWAD.ZS","YR2009","Plausible bound is 55.07 - 59.04."
"VEN","SH.STA.OWAD.ZS","YR2010","Plausible bound is 55.18 - 58.98."
"VEN","SH.STA.OWAD.ZS","YR2011","Plausible bound is 55.22 - 58.85."
"VEN","SH.STA.OWAD.ZS","YR2012","Plausible bound is 55.19 - 58.72."
"VEN","SH.STA.OWAD.ZS","YR2013","Plausible bound is 55.1 - 58.55."
"VEN","SH.STA.OWAD.ZS","YR2014","Plausible bound is 54.89 - 58.35."
"VEN","SH.STA.OWAD.ZS","YR2015","Plausible bound is 54.61 - 58.11."
"VEN","SH.STA.OWAD.ZS","YR2016","Plausible bound is 54.17 - 57.86."
"VEN","SH.STA.OWAD.ZS","YR2017","Plausible bound is 53.64 - 57.59."
"VEN","SH.STA.OWAD.ZS","YR2018","Plausible bound is 53.08 - 57.34."
"VEN","SH.STA.OWAD.ZS","YR2019","Plausible bound is 52.45 - 57.12."
"VEN","SH.STA.OWAD.ZS","YR2020","Plausible bound is 51.77 - 56.95."
"VEN","SH.STA.OWAD.ZS","YR2021","Plausible bound is 51.02 - 56.82."
"VEN","SH.STA.OWAD.ZS","YR2022","Plausible bound is 50.23 - 56.72."
"VEN","SI.DST.FRST.20","YR1981","Based on data from EHM. Estimated from grouped income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR1987","Based on data from EHM. Estimated from grouped income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR1989","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR1992","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR1995","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR1998","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR1999","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR2001","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR2002","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR2003","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR2004","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR2005","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.DST.FRST.20","YR2006","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR1981","Based on data from EHM. Estimated from grouped income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR1987","Based on data from EHM. Estimated from grouped income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR1989","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR1992","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR1995","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR1998","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR1999","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR2001","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR2002","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR2003","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR2004","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR2005","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.DDAY","YR2006","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR1981","Based on data from EHM. Estimated from grouped income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR1987","Based on data from EHM. Estimated from grouped income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR1989","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR1992","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR1995","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR1998","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR1999","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR2001","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR2002","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR2003","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR2004","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR2005","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.GINI","YR2006","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.NAHC","YR1997","Source:  Encuesta de Hogares Por Muestreo; Moderate Poverty Line (individuals). Poverty line is absolute. Government estimate."
"VEN","SI.POV.NAHC","YR1998","Source:  Encuesta de Hogares Por Muestreo; Moderate Poverty Line (individuals). Poverty line is absolute. Government estimate."
"VEN","SI.POV.NAHC","YR1999","Source:  Encuesta de Hogares Por Muestreo; Moderate Poverty Line (individuals). Poverty line is absolute. Government estimate."
"VEN","SI.POV.UMIC","YR1981","Based on data from EHM. Estimated from grouped income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR1987","Based on data from EHM. Estimated from grouped income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR1989","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR1992","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR1995","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR1998","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR1999","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR2001","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR2002","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR2003","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR2004","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR2005","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.POV.UMIC","YR2006","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR1981","Based on data from EHM. Estimated from grouped income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR1987","Based on data from EHM. Estimated from grouped income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR1989","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR1992","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR1995","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR1998","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR1999","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR2001","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR2002","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR2003","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR2004","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR2005","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SI.SPR.PGAP","YR2006","Based on data from EHM. Estimated from unit-record income data. PPP is extrapolated from 2011."
"VEN","SL.EMP.WORK.FE.ZS","YR2005","Adjusted"
"VEN","SL.EMP.WORK.FE.ZS","YR2006","Adjusted"
"VEN","SL.EMP.WORK.FE.ZS","YR2007","Adjusted"
"VEN","SL.EMP.WORK.FE.ZS","YR2008","Adjusted"
"VEN","SL.EMP.WORK.FE.ZS","YR2009","Adjusted"
"VEN","SL.EMP.WORK.FE.ZS","YR2010","Adjusted"
"VEN","SL.EMP.WORK.FE.ZS","YR2011","Adjusted"
"VEN","SL.EMP.WORK.FE.ZS","YR2012","Adjusted"
"VEN","SL.EMP.WORK.FE.ZS","YR2016","Adjusted"
"VEN","SL.EMP.WORK.ZS","YR2005","Adjusted"
"VEN","SL.EMP.WORK.ZS","YR2006","Adjusted"
"VEN","SL.EMP.WORK.ZS","YR2007","Adjusted"
"VEN","SL.EMP.WORK.ZS","YR2008","Adjusted"
"VEN","SL.EMP.WORK.ZS","YR2009","Adjusted"
"VEN","SL.EMP.WORK.ZS","YR2010","Adjusted"
"VEN","SL.EMP.WORK.ZS","YR2011","Adjusted"
"VEN","SL.EMP.WORK.ZS","YR2012","Adjusted"
"VEN","SL.EMP.WORK.ZS","YR2016","Adjusted"
"VEN","SL.TLF.0714.ZS","YR2003    ","Encuesta de Hogares por Muestreo (EHM). Data are for children ages 10-14."
"VEN","SL.TLF.0714.ZS","YR2005    ","Encuesta de Hogares por Muestreo (EHM). Data are for children ages 10-14."
"ven","SL.TLF.0714.ZS","YR2006","Encuesta de Hogares por Muestreo (EHM). Data are for children ages 10-14."
"VEN","SL.TLF.0714.ZS","YR2013","Encuesta de Hogares por Muestreo (EHM), 2012 - 2nd Semester.  Data are for children ages 10-14."
"VEN","SN.ITK.DEFC.ZS","YR2009","Proportion of undernourished less than 2.5 percent"
"VEN","SN.ITK.DEFC.ZS","YR2010","Proportion of undernourished less than 2.5 percent"
"VEN","SN.ITK.DEFC.ZS","YR2011","Proportion of undernourished less than 2.5 percent"
"VEN","SN.ITK.DEFC.ZS","YR2012","Proportion of undernourished less than 2.5 percent"
"VEN","SN.ITK.DEFC.ZS","YR2013","Proportion of undernourished less than 2.5 percent"
"VEN","SP.UWT.TFRT","YR1998","Source: 1998 ENPOFAM."
"VGB","IT.NET.USER.ZS","YR2009","Source: Telecommunications Regulatory Commission"
"VGB","IT.NET.USER.ZS","YR2010","Source: Telecommunications Regulatory Commission"
"VGB","IT.NET.USER.ZS","YR2016","Source: Telecommunications Regulatory Commission"
"VGB","IT.NET.USER.ZS","YR2017","Source: Telecommunications Regulatory Commission"
"VGB","SE.ENR.PRSC.FM.ZS","YR2001","UIS Estimation"
"VIR","IT.NET.USER.ZS","YR1990","Source: Virgin Islands Telephone Corporation (Vitelco)."
"VIR","IT.NET.USER.ZS","YR1994","Source: Virgin Islands Telephone Corporation (Vitelco)."
"VIR","IT.NET.USER.ZS","YR1995","Source: Virgin Islands Telephone Corporation (Vitelco)."
"VIR","IT.NET.USER.ZS","YR1996","Source: Virgin Islands Telephone Corporation (Vitelco)."
"VIR","IT.NET.USER.ZS","YR1997","Source: Virgin Islands Telephone Corporation (Vitelco)."
"VIR","IT.NET.USER.ZS","YR1998","Source: Virgin Islands Telephone Corporation (Vitelco)."
"VIR","IT.NET.USER.ZS","YR1999","Source: Virgin Islands Telephone Corporation (Vitelco)."
"VIR","IT.NET.USER.ZS","YR2000","Source: Virgin Islands Telephone Corporation (Vitelco)."
"VIR","IT.NET.USER.ZS","YR2001","Source: Virgin Islands Telephone Corporation (Vitelco)."
"VIR","IT.NET.USER.ZS","YR2002","Source: Virgin Islands Telephone Corporation (Vitelco)."
"VIR","IT.NET.USER.ZS","YR2003","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2004","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2005","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2006","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2007","Source: Virgin Islands Telephone Corporation (Vitelco)."
"VIR","IT.NET.USER.ZS","YR2008","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2009","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2010","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2011","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2012","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2013","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2014","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2015","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2016","Source: ITU estimate."
"VIR","IT.NET.USER.ZS","YR2017","Source: ITU estimate."
"VNM","IT.NET.USER.ZS","YR1990","Source: Vietnam Post & Telecommunications Corp. (VNPT)."
"VNM","IT.NET.USER.ZS","YR1996","Source: Vietnam Post & Telecommunications Corp. (VNPT)."
"VNM","IT.NET.USER.ZS","YR1997","Source: Vietnam Post & Telecommunications Corp. (VNPT)."
"VNM","IT.NET.USER.ZS","YR1998","Source: Vietnam Post & Telecommunications Corp. (VNPT)."
"VNM","IT.NET.USER.ZS","YR1999","Source: Vietnam Post & Telecommunications Corp. (VNPT)."
"VNM","IT.NET.USER.ZS","YR2000","Source and notes: Vietnam Post & Telecommunications Corp. (VNPT).,"
"VNM","IT.NET.USER.ZS","YR2001","Source and notes: Vietnam Post & Telecommunications Corp. (VNPT).,"
"VNM","IT.NET.USER.ZS","YR2002","Source and notes: Vietnam Post & Telecommunications Corp. (VNPT).,"
"VNM","IT.NET.USER.ZS","YR2003","Source and notes: Vietnam Post & Telecommunications Corp. (VNPT).,"
"VNM","IT.NET.USER.ZS","YR2004","Source and notes: Ministry of Posts and Telematics (MPT).,"
"VNM","IT.NET.USER.ZS","YR2005","Source and notes: Ministry of Posts and Telematics (MPT).,"
"VNM","IT.NET.USER.ZS","YR2006","Source and notes: Ministry of Posts and Telematics (MPT).,"
"VNM","IT.NET.USER.ZS","YR2007","Source and notes: Business Monitor International Report.,"
"VNM","IT.NET.USER.ZS","YR2008","Source and notes: Ministry of Information and Communications,"
"VNM","IT.NET.USER.ZS","YR2009","Source and notes: VNNIC,"
"VNM","IT.NET.USER.ZS","YR2010","Source and notes: Ministry of Information and Communications,"
"VNM","IT.NET.USER.ZS","YR2011","Source and notes: Ministry of Information and Communications,"
"VNM","IT.NET.USER.ZS","YR2012","Source and notes: ITU estimate.,"
"VNM","IT.NET.USER.ZS","YR2013","Source and notes: ITU estimate.,"
"VNM","IT.NET.USER.ZS","YR2014","Source and notes: ITU estimate.,"
"VNM","IT.NET.USER.ZS","YR2015","Source and notes: ITU estimate., Reference period is past six months."
"VNM","IT.NET.USER.ZS","YR2016","Source and notes: ITU estimate., Reference period is past six months."
"VNM","IT.NET.USER.ZS","YR2017","Source and notes: Ministry of Information and Communications,"
"VNM","IT.NET.USER.ZS","YR2018","Source and notes: Ministry of Information and Communications,"
"VNM","IT.NET.USER.ZS","YR2019","Source and notes: Ministry of Information and Communications,"
"VNM","IT.NET.USER.ZS","YR2020","Source and notes: General Statistics Office of Vietnam,"
"VNM","IT.NET.USER.ZS","YR2021","Source and notes: Ministry of Information and Communications,"
"VNM","IT.NET.USER.ZS","YR2022","Source and notes: Ministry of Information and Communications,"
"VNM","IT.NET.USER.ZS","YR2023","Source and notes: Ministry of Information and Communications,"
"VNM","IT.NET.USER.ZS","YR2024","Source and notes: General Statistics Office of Vietnam,"
"VNM","SE.PRM.CMPT.ZS","YR2003","UIS Estimation"
"VNM","SE.PRM.CMPT.ZS","YR2006","UIS Estimation"
"VNM","SH.DYN.MORT","YR1964","Uncertainty bound is 75.8 - 127"
"VNM","SH.DYN.MORT","YR1965","Uncertainty bound is 81.3 - 128.5"
"VNM","SH.DYN.MORT","YR1966","Uncertainty bound is 83.5 - 126.1"
"VNM","SH.DYN.MORT","YR1967","Uncertainty bound is 85.8 - 124.7"
"VNM","SH.DYN.MORT","YR1968","Uncertainty bound is 101 - 141.8"
"VNM","SH.DYN.MORT","YR1969","Uncertainty bound is 95.2 - 129.5"
"VNM","SH.DYN.MORT","YR1970","Uncertainty bound is 95.9 - 127.1"
"VNM","SH.DYN.MORT","YR1971","Uncertainty bound is 94.6 - 122.7"
"VNM","SH.DYN.MORT","YR1972","Uncertainty bound is 108.4 - 138.3"
"VNM","SH.DYN.MORT","YR1973","Uncertainty bound is 95.1 - 119.9"
"VNM","SH.DYN.MORT","YR1974","Uncertainty bound is 98.5 - 122.7"
"VNM","SH.DYN.MORT","YR1975","Uncertainty bound is 70.7 - 87.3"
"VNM","SH.DYN.MORT","YR1976","Uncertainty bound is 69.5 - 85.3"
"VNM","SH.DYN.MORT","YR1977","Uncertainty bound is 68.1 - 83.2"
"VNM","SH.DYN.MORT","YR1978","Uncertainty bound is 66.7 - 80.9"
"VNM","SH.DYN.MORT","YR1979","Uncertainty bound is 65.2 - 78.7"
"VNM","SH.DYN.MORT","YR1980","Uncertainty bound is 63.8 - 76.6"
"VNM","SH.DYN.MORT","YR1981","Uncertainty bound is 62.4 - 74.7"
